"image_name","caption"
"Image_1020.jpg","Three turtles are situated on a beach near the ocean."
"Image_53.jpg","A turtle is seen in the ocean against a blue background."
"Image_1746.jpg","A person gently holds a turtle with a towel secured around their hand."
"img-000664_jpg.rf.19eb19949086e62c52b9ef1f27f19115.jpg","there are two baby turtles that are eating some shells"
"Image_1008.jpg","A turtle is floating on the ocean's surface."
"img-001237_jpg.rf.7f604a085a407e03c609434c5ab73ee2.jpg","A turtle swims through the water with its mouth open."
"690_jpg.rf.5b64c584ed8902010950ff6c50bc31a3.jpg","A small turtle is seen swimming in the ocean with calm water."
"622_jpg.rf.1520b701bc99ac0c2bbdf8a26493c548.jpg","A turtle is exposed above the ocean's surface."
"img-001782_jpg.rf.51b163aeb19bb2e4f3a8005830fd1381.jpg","a close up of a beach with a bunch of rocks and a tree"
"962_jpg.rf.529c89e781c7bb15fb54ba3cf661c7ef.jpg","A turtle floats at the ocean's edge."
"Image_658.jpg","A turtle's head protrudes above the water while its body remains underwater."
"Image_880.jpg","A turtle is perched on a boat floating on the water."
"190_jpg.rf.b9dd0b1d1b49bde70665d3fd24eb488b.jpg","A tiny turtle swims effortlessly through crystal-clear sea."
"Image_1593.jpg","A turtle swims effortlessly amidst a serene blue horizon."
"img-000116_jpg.rf.43b09160aeaef486b8eccf4d851383dd.jpg","A turtle is seen resting on a beach as onlookers gather nearby."
"Image_1587.jpg","A turtle breaks through the ocean's surface with its head visible."
"Image_894.jpg","A turtle swims through the ocean with a shoal of fish."
"369_jpg.rf.7a1e072ccbccd8d2d9d5f68966fcd16b.jpg","araffe swimming in the clear water near a boat"
"150_jpg.rf.d8eac3776900bde1a616de742f33b535.jpg","A turtle with a fish in its jaws swims in the ocean."
"img-001599_jpg.rf.78bc3d822e28f4745ee244b14710e51f.jpg","a close up of a turtle swimming in the water near a boat"
"img-000688_jpg.rf.09534af6314c5fa5e14992690c03ed9b.jpg","Two elephants are swimming side by side in the water."
"Image_102.jpg","A turtle rests near coral reefs with fish swimming nearby."
"img-000477_jpg.rf.c41b5d7cb5276a191a37a490c882ca37.jpg","there is a turtle laying on a towel on a table"
"Image_664.jpg","A turtle cohabits with a fish underwater."
"img-000235_jpg.rf.51b35d3c6bcd4fec90e5bd043e0a9eef.jpg","A baby turtle slowly moves across the sandy beach."
"Image_670.jpg","A turtle glides through the ocean with turquoise water and rocky formations."
"img-000774_jpg.rf.0163db8fa381f23c84a978ad1410ad3f.jpg","turtle swimming in a pool with water around it"
"Image_116.jpg","A turtle glides effortlessly across the water's surface."
"Image_1236.jpg","Near a coral reef, a turtle glides amidst a shoal of fish."
"Image_1550.jpg","A turtle is submerged in the ocean with abundant water."
"Image_843.jpg","A person is grasping a turtle with a pink cloth wrapped around their hand."
"Image_857.jpg","A turtle is currently immersed in the ocean."
"img-001867_jpg.rf.5a557ac66f5a106c50386fa8b8254781.jpg","araffes standing on the ground next to a fence and a turtle"
"img-001338_jpg.rf.f2cf8fee3e2ca383090afd19954e7f20.jpg","A turtle lies quietly on the beach with the ocean at its back."
"img-001429_jpg.rf.641e025d30ee6701c8450d82cdf74e27.jpg","there is a turtle swimming in the water near a tree"
"Image_1222.jpg","The turtle has its eyes fixed intently on the camera."
"339_jpg.rf.03ece91a424ebfbab6e84a2858199fa4.jpg","A turtle glides with ease along the shoreline."
"img-000031_jpg.rf.b856c7502118fd055be2855a5543058c.jpg","there is a turtle that is swimming in the water with a fish"
"img-000996_jpg.rf.4e477c9d83d05b86ea8089f86e368ba2.jpg","A turtle is gliding through the water adjacent to some rocks."
"img-001304_jpg.rf.439575db8c6321022caad87930f9c5ef.jpg","arafed person picking up rocks on a beach near a body of water"
"img-001977_jpg.rf.fad9f2b7cfa095d9c0f75a7fb9df9338.jpg","there are two turtles that are in a tank with numbers on them"
"Image_1578.jpg","In the same aquatic habitat, a turtle lives alongside fish."
"01688abe465442ac.jpg","a pair of green and silver turtle earrings with crystals"
"img-000961_jpg.rf.5975a6f3d3be4ab2e0d7e90d6c931b3a.jpg","someone holding a sign that says, ' sea turtle ' in front of a picture of a turtle"
"img-001507_jpg.rf.ff52714961d796cd211ff4b1ada61e60.jpg","there is a bird that is walking on the sand by the water"
"Image_830.jpg","A turtle is gliding through the water near some rocky outcroppings."
"img-000067_jpg.rf.a80dac65bf3466e0be7b33c58b9d8bc1.jpg","there is a turtle swimming in a blue pool with a fish"
"Image_1523.jpg","In the water, numerous fish and a turtle coexist."
"Image_1245.jpg","A turtle is lying on beach soil."
"573_jpg.rf.d7a7ca5aecdd1826f280548f8a411522.jpg","A turtle is observed swimming in a large body of water."
"img-000870_jpg.rf.9c2cd8ab0665ff0abbd10728745c8c90.jpg","someone is holding a turtle on a table with a sign"
"Image_1251.jpg","A sea turtle glides through the water with its beak ajar."
"img-000404_jpg.rf.35f1d07260cd170b76f4bf3bca2a222e.jpg","A turtle has come to rest on the ground."
"img-002088_jpg.rf.89b8ff5a0f5ebfc18f312efb7bf72157.jpg","two women sitting on the sand next to a large turtle"
"Image_1537.jpg","A turtle swims peacefully in the ocean above the horizon."
"Image_824.jpg","The turtle is completely surrounded by its surroundings."
"img-000226_jpg.rf.efe0e367393e052ad1b2eb1d826e356d.jpg","Two sea turtles are swimming side by side in the ocean."
"488_jpg.rf.d883f0996d4405a60830cbaa73125aef.jpg","A turtle glides effortlessly across the water."
"Image_1279.jpg","A turtle is lying on the water."
"444_jpg.rf.30c8208f9cc7344efadca2161dd92bc0.jpg","A giraffe is observed paddling alongside a turtle in the ocean."
"30_jpg.rf.58d34f07b36e6844ecab7eec83889def.jpg","The turtle navigates the ocean's surface."
"959_jpg.rf.2a8a92d77ddb41049593140ae341a63a.jpg","A turtle swims smoothly across the water's surface."
"4424e95b7e8562a6.jpg","A turtle is moving through the grass."
"img-000569_jpg.rf.5460e33c126d67006db527291b231194.jpg","two people swimming in the ocean with a turtle in the water"
"img-000044_jpg.rf.d780074f3f4cd6fd78f04f341ef47a2b.jpg","there is a small turtle crawling on the sand in the dark"
"e112af58e10ab881.jpg","turtles sitting on a rock in a pond of water"
"Image_818.jpg","Numerous fish are circling a turtle in the sea."
"img-001430_jpg.rf.53fe9be5c75e5a44ece88db53d2bd453.jpg","a close up of a bunch of small black and white shells"
"734_jpg.rf.af0a413eb3b05134c5f42b73aa70c4cf.jpg","The turtle glides through the ocean's transparent depths."
"img-000084_jpg.rf.9743d31b660f298b31fe15aeb02e96e8.jpg","A turtle is resting on the beach at nighttime."
"Image_1286.jpg","A turtle is visible in a blue marine environment."
"youtube-7_jpg.rf.eaf8a33c0aaf790c55879dd55f4f787a.jpg","arafed airplane flying over the ocean with a blue sky"
"Image_1292.jpg","Three turtles are resting on the beach near the sea."
"Image_159.jpg","A turtle is underwater, exhaling air bubbles."
"92_jpg.rf.6a5699352a7fc0770bf009b69fb2f715.jpg","A small turtle swims near the coastal waters."
"418_jpg.rf.a30c02a4af228870b5f9b8a5f14fa916.jpg","A turtle glides through the water close to the coastline."
"Image_617.jpg","A turtle is seen swimming in the ocean with its head visible above the surface."
"img-001253_jpg.rf.9d99edb19b573195b01cb8e71460bda3.jpg","there is a turtle swimming in a blue pool with a white swan"
"img-001268_jpg.rf.5eeb1a1fe32b8d62c6af88eb98c2b81e.jpg","A turtle rests on a beach at dusk."
"Image_171.jpg","A turtle glides through the aquatic scene behind a backdrop of blue."
"Image_165.jpg","A turtle is situated atop a coral reef."
"Image_603.jpg","Coral and a turtle inhabit the same oceanic environment."
"857_jpg.rf.c3d64a3636b0c4f3d92e8cc89c59573a.jpg","A turtle has been spotted swimming in the ocean."
"img-000510_jpg.rf.3a9ae242aeff9d15e4bf723d693531e1.jpg","A turtle's head breaks the surface as it swims."
"Image_1047.jpg","A turtle swims with its head visible above the surface."
"849_jpg.rf.15705968a23568682882d5d7a784e4aa.jpg","A turtle is seen gliding through the ocean's clear waters."
"Image_1721.jpg","A turtle emerges from the ocean with its head visible."
"Image_34.jpg","A sea turtle surfaces with its beak ajar."
"img-002083_jpg.rf.0eb8d55d105384ed949ff9197bdea2c3.jpg","there is a turtle that is in a blue container"
"img-000829_jpg.rf.d6253b1f88f9b923cf18eda410f4d1cb.jpg","A turtle is visible with its head protruding above the surface."
"Image_1735.jpg","A turtle glides through the ocean beneath the sun's reflected light."
"img-001278_jpg.rf.91c86a61687309faf3464903f58ea074.jpg","A turtle is nearby in the water, close to a tree."
"Image_20.jpg","A turtle is visible on the ocean's surface."
"6_jpg.rf.f500744f7f80fc809d5f4697fce7f3ec.jpg","A turtle navigates the open waters."
"Image_1053.jpg","A turtle swims through the sea under a cloudless blue sky."
"img-000178_jpg.rf.0aa2a56a3a2bfa96b6204e0f0acffa3b.jpg","A sea turtle glides through the ocean with its head exposed."
"Image_398.jpg","A green turtle glides through the coral-filled waters."
"932_jpg.rf.43f5b3bd85f716e68cf62e17987e14f4.jpg","A turtle is spotted moving in a nearby saltwater lake."
"img-002103_jpg.rf.8452b6d4041b81c6db18ec193f1d79c8.jpg","Two turtles lie on the beach."
"Image_1709.jpg","A turtle is positioned on the coast."
"667_jpg.rf.6b3a9cb8a63caacf2f9d162d4eca22cd.jpg","A turtle moves serenely across the ocean's surface."
"Image_1084.jpg","A turtle lies among coral and fish in the ocean."
"Image_429.jpg","The turtle is completely surrounded by water._TO_CHECK"
"651_jpg.rf.4944dfa4755113ade7c1e7b5e71e6eaf.jpg","A turtle swims serenely through the open sea."
"img-000053_jpg.rf.a5e164163dc06f7175a42b50a5408538.jpg","there are two turtles laying on a bed with red sheets"
"img-001460_jpg.rf.1c94809d44212cdea2a1d132f50a6996.jpg","A turtle is resting on a towel on the bed."
"img-000973_jpg.rf.9897139f163ef92adc08e684a68bf10e.jpg","A turtle is resting on the beach with its head submerged in the ocean."
"258_jpg.rf.46f58393d7d7598337c8c53b317cd669.jpg","A green-hued turtle glides through the ocean's waves."
"Image_1090.jpg","A turtle is nearby the surrounding water."
"img-001478_jpg.rf.9dfdad2f6f7042ea90434ce5cc061e7a.jpg","there are two people kneeling next to a large turtle on the beach"
"6078f0c08113eec3.jpg","there is a picture of a turtle made out of paper"
"Image_373.jpg","Several fish swim alongside a turtle in the sea."
"Image_1906.jpg","The turtle is moving through the water right now."
"img-000767_jpg.rf.d05504a2d58121f5ead7cbb5234595c2.jpg","araffes flying in the sky with a lot of small fish"
"img-000114_jpg.rf.af8c7d3e217ffc3ca57d221ac92098de.jpg","a close up of a turtle laying on the ground with a knife"
"Image_415.jpg","A large turtle coexists with numerous fish in the sea."
"Image_401.jpg","A turtle is in the process of swimming in the water."
"Image_1912.jpg","Several fish share their ocean habitat with a turtle."
"141_jpg.rf.b6c06bf00e2105195df118a3568c264f.jpg","A turtle rests tranquilly on the surface of the water."
"898_jpg.rf.e9318ae1052897e793b3ab836a2c62d4.jpg","A turtle glides effortlessly over the water's surface."
"img-001083_jpg.rf.64857453d6a664bf51f5cdfd5e075912.jpg","A turtle rests on the shore with its head on the ground."
"img-000773_jpg.rf.9c73b230dfbdfa5f971bd6f94a0068a5.jpg","A tiny turtle is resting on the sand."
"img-000706_jpg.rf.42034e6bcf0ec0a1913c139afd2e3cad.jpg","A sea turtle lies on the beach with its head hidden in the sand."
"Image_367.jpg","A turtle swims effortlessly in the ocean surrounded by a blue horizon."
"img-000056_jpg.rf.e7304e8f7f94cb9bfbb8e868787d0530.jpg","A turtle floats in a blue container with a white orb."
"img-001812_jpg.rf.5b4460333445a26d5585e31bf895167c.jpg","The turtle is positioned on the shore."
"Image_1133.jpg","A turtle surfaces in the ocean with air escaping from its beak."
"img-000947_jpg.rf.3370bb0d884cef5f4095999a0873c960.jpg","there is a turtle with a lot of shells on its back"
"img-000210_jpg.rf.84035fc2c71a228be1e033510522e7f5.jpg","A turtle is situated on the coastline beside the sea."
"Image_1655.JPG","A turtle is observed in the vicinity of coral, submerged in the aquatic environment."
"img-000997_jpg.rf.2c045bcf5d02548714bbe050f2195885.jpg","araffe turtle laying on the beach with a man walking in the background"
"859_jpg.rf.257e05a27e1ce9b49472c451ef8589f1.jpg","A turtle swims in clear ocean waters."
"Image_1899.JPG","The turtle's head is visible above the waterline."
"Image_1641.jpg","A turtle is situated near a coral reef with a fish visible in the distance."
"Image_1127.jpg","A turtle and coral coexist underwater."
"img-001181_jpg.rf.1394026bf9e42ae07979b5f50ff0a342.jpg","arafed turtle laying on the beach with footprints in the sand"
"img-001935_jpg.rf.9d9f772c52d2f53d2b5338b832a7c3ea.jpg","there are many footprints in the sand on the beach"
"Image_1669.jpg","A turtle is observed swimming in the ocean."
"img-000893_jpg.rf.f4752fd3f8a30216a09180bc72f9ce92.jpg","A turtle is resting on the beach at night with its head facing away."
"img-001632_jpg.rf.d903bc18a56373a95c88a62c3b6bee15.jpg","araffe turtle swimming in a pool with a blue background"
"img-000101_jpg.rf.e8e0d6ffdcc5e8eb1a410738b8f1e305.jpg","there is a turtle that is laying on the floor in the water"
"img-000556_jpg.rf.866a6062daef537934da4d77736d4903.jpg","there are two turtles swimming in a pool with a ball"
"949_jpg.rf.ba0023b5db28d923783bccce43d0b190.jpg","A turtle swims with its head visible in the ocean."
"Image_1696.jpg","A sea turtle swims effortlessly with its mouth open."
"Image_1682.jpg","A sea turtle glides through the ocean with its eyes uncovered."
"Image_549.jpg","A turtle is resting on the shore near the sea."
"img-001008_jpg.rf.3536cc722f4f57c96b26ff9697f900ec.jpg","four baby turtles crawling out of the sand on a beach"
"Image_207.jpg","The turtle is at present navigating through the ocean."
"img-001546_jpg.rf.c856f7af7b5e46a91fb35d2c021d7e29.jpg","araffes swimming in the ocean with a turtle in the water"
"img-000950_jpg.rf.daf6c4c54d0d569bcc7af82aab4ec08b.jpg","someone holding a sign that says palm beach co may be dead"
"img-002006_jpg.rf.aa37f9ece6697a367d253b37ddce5a10.jpg","Rafales forage on a beach with pink sand and water."
"Image_1872.jpg","A green turtle glides above a coral reef alongside a fish."
"Image_561.jpg","A turtle inhabits the same waters as numerous fish."
"img-001449_jpg.rf.3889b16401145f4debe45247efc347c4.jpg","A turtle lies by the lake's shore."
"Image_575.jpg","The turtle is found underwater."
"Image_1866.jpg","A turtle swims serenely beneath an open sky."
"753_jpg.rf.6f691a6be010cace483dc7cd5813bbd2.jpg","A rare turtle is swimming in the clear ocean water."
"Image_213.jpg","A turtle and a fish live together in the aquatic environment."
"Image_944.jpg","A turtle's head protrudes above the water's level."
"Image_1457.jpg","A turtle is staring directly at the observer."
"5d4342331ea31577.jpg","A turtle is staring at the camera."
"896_jpg.rf.4ac9707732e849261a84cfa4451bf30f.jpg","A turtle swims effortlessly across the crystal-clear water."
"img-000110_jpg.rf.9d6a984e99783b2706f11a0ca415a133.jpg","A turtle lies on the ground, surrounded by people."
"Image_1331.jpg","A small turtle glides through the ocean, illuminated by the sunlight."
"img-001965_jpg.rf.f7c3319fe061727c0ebe1db8d4bf24ab.jpg","four pictures of a turtle laying on the sand and a turtle laying on the ground"
"Image_1325.jpg","A turtle is spotted with a yellow ball in the sea."
"Image_1443.jpg","The turtle glides smoothly over the surface."
"65_jpg.rf.e47f5d67210811d0286925281d85771d.jpg","A turtle is shown in a close-up while swimming in the sea."
"Image_950.jpg","The turtle is in the water moving."
"638_jpg.rf.a7ad965c47bcb22d48d9a95128e26ddd.jpg","A turtle is swimming in the ocean with clear water."
"Image_788.jpg","A turtle rests amidst a coral reef teeming with fish."
"img-000486_jpg.rf.cc5b5380a0959033cf0dedfdaa6345f8.jpg","araffe turtle shell on the ground in the mud"
"Image_978.jpg","A turtle is visible in the nearby water near a rock."
"355_jpg.rf.6df509c05e42dc0ebc72cf37c6a6b9f4.jpg","A small turtle is spotted swimming in crystal-clear ocean water."
"Image_1319.jpg","A turtle swims alongside oceanic rocks and water."
"img-001973_jpg.rf.54af5a40711bfc7421264090a1fe8ec0.jpg","there are two people swimming in the water with a turtle"
"Image_1494.jpg","Coral coexists alongside a turtle in the ocean."
"img-000194_jpg.rf.bfab48bb7ba70e8c9e00c09edcfb5fdd.jpg","turtle in a blue pool with water and dirt on it"
"img-000134_jpg.rf.ccc0b24b6967ceb306715f4a406dd849.jpg","there is a turtle that is laying on a bed with a blanket"
"img-002093_jpg.rf.7a48fb2104a97f7774d8b9c04ad1184c.jpg","turtle laying on a towel on the floor with a banana"
"Image_987.jpg","Two turtles cruise together through the ocean."
"img-000927_jpg.rf.fee2b45c4bc5c086f2bc22aad2589d7c.jpg","Two turtles are nearby a person in the water."
"img-000131_jpg.rf.12f442990bedf6d7206dcf3d97ac34ab.jpg","araffes of baby turtles are walking on the sand"
"img-001696_jpg.rf.25c54ef19b484a60eabd279a6668bfee.jpg","Two elephants are swimming side by side."
"img-002066_jpg.rf.08864b778fbd4af396ca77a0b0069a03.jpg","araffes swimming in the ocean with a lot of fish"
"img-000469_jpg.rf.2e145a59dec78f65443ec9d7adff8091.jpg","A turtle is reclining on a tablecloth."
"img-001476_jpg.rf.305d3040e923cd86e5017fc5fe164c89.jpg","A turtle slowly moves across the sandy beach."
"Image_993.jpg","A turtle can be seen in the ocean when sunlight is present."
"img-000445_jpg.rf.4fbb8b300a9d6f1da06b84efd5a55e18.jpg","A turtle is lying on a towel that rests on a table."
"img-001617_jpg.rf.8e1b8d98cb10e33df7e170ae21aca031.jpg","A turtle rests near the water's edge."
"Image_1480.jpg","A turtle rests on the ocean's shoreline."
"Image_763.jpg","A turtle is resting on the beach, not actually in the ocean."
"281_jpg.rf.5ee0c3259e93ba3d3c4b8ea95ff09781.jpg","A turtle glides through the ocean against a green backdrop."
"177_jpg.rf.a13bb4b45f44897b5bb36f5b512bf4fd.jpg","A turtle is spotted swimming in the ocean with a caught fish."
"img-000763_jpg.rf.0b2848ed54030d9d6dadb999ddc4ed2d.jpg","Two turtles are visible above the ocean's surface."
"img-000616_jpg.rf.062957eb3251a0e6b9decdd7c805e26b.jpg","A turtle and a fish cohabit in their aquatic surroundings."
"img-000266_jpg.rf.8b14972497ea064346f7b2a760fc7017.jpg","turtle swimming in clear water with its head above the water"
"img-001462_jpg.rf.6658ac9007298c35f527f76305cf1b37.jpg","there is a turtle that is laying on the sand with a harness on"
"img-001849_jpg.rf.8c8233855dab22b8fcd985779f71530c.jpg","A turtle glides in a blue-hued pool."
"img-001985_jpg.rf.915ff20b90dd079e07fae6e490497816.jpg","A turtle is resting on the beach at night with its head facing sideways."
"736_jpg.rf.f078b17983c6fd54b07657ead2240d99.jpg","araffe swimming in the clear water of a lagoon"
"Image_777.jpg","A turtle is lying still on the shore."
"825_jpg.rf.ad0cfc8cc08b0cd0b4cf4ce75def31ab.jpg","A turtle swims smoothly through the surface."
"Image_776.jpg","A trio of turtles is situated on the shoreline near the ocean."
"youtube-84_jpg.rf.f8b24a7d7c0331ae3892d297b8c070e4.jpg","there are two dolphins swimming in the ocean near a boat"
"img-000544_jpg.rf.665e8c4eaee44f6fa90d84630191eb98.jpg","A turtle is seen with its head above the water."
"212_jpg.rf.49be35342d412b91e0b0c0d6c5de7640.jpg","A turtle is observed gliding through the ocean."
"img-000710_jpg.rf.c2cbf21db0d3a2efaf3967e8a37c7fc9.jpg","The turtle is fully submerged within a pool that is already saturated with water."
"Image_762.jpg","A turtle cohabits with fish in the aquatic environment."
"img-002082_jpg.rf.5a53e6d5f42ad66009d49e97b956725e.jpg","arafed turtle in a black bowl with a black background"
"img-001184_jpg.rf.a5fd1037c52adc5aec9072a05c65cf14.jpg","there is a baby turtle swimming in the water with its head above the water"
"Image_1481.jpg","A turtle glides through ocean waters with blue depths and rocky substrates."
"311_jpg.rf.c06b73448c77486880650398b3c6827d.jpg","A rare turtle is swimming in the clear lagoon."
"621_jpg.rf.17238cf6a58b2c995788c2c70f3e7ad4.jpg","A turtle is shown swimming within a close-up view of the ocean."
"Image_992.jpg","A turtle is seen in the ocean under a clear blue sky."
"Image_986.jpg","A turtle is housed in a blue container with water."
"Image_1495.jpg","A turtle is happily gliding in a pool with a contented expression."
"Image_1318.jpg","A turtle coexists peacefully with a person in the water."
"847_jpg.rf.136d477117f38959f55227994b4d4e61.jpg","A turtle moves across the ocean's surface."
"Image_979.jpg","A small turtle is swimming in the ocean with corals and sponges."
"img-000091_jpg.rf.8913c7a7fbcd384e551c2af1b9848fb6.jpg","there are people standing around a turtle on a blue surface"
"img-000627_jpg.rf.bacb96e317d6ef06733eae983bdd639b.jpg","A turtle occupies the beach."
"Image_1324.jpg","A turtle is seen in waters abundant with coral."
"img-000034_jpg.rf.5280f172d1a50dbfac608407e67bb73d.jpg","there are two turtles that are laying on the ground together"
"img-002023_jpg.rf.00c2e6829a7df1717f43a62c3e16004a.jpg","several turtles laying on the beach near the water"
"img-001578_jpg.rf.be9b93f53ac4690982192721a01367a0.jpg","turtle in a blue pool with a white wall and a blue floor"
"Image_1697.png","A turtle swims freely with its head uncovered in the ocean."
"img-001458_jpg.rf.113da4eac8da40601d0b707f1ed867de.jpg","there is a baby turtle crawling towards the ocean water"
"Image_789.jpg","A turtle coexists harmoniously with various fish in the ocean."
"Image_951.jpg","A turtle swims peacefully beneath the bright sunshine."
"img-001146_jpg.rf.830d81b7ea87519f0df848a90308efd7.jpg","there are many baby turtles in a blue bag on the ground"
"746_jpg.rf.1ad654d78f3ef5de9e23f8a15ee0f76a.jpg","A tiny turtle is spotted paddling in the transparent water."
"Image_1442.jpg","A turtle glides over a coral reef with a fish in view."
"img-001088_jpg.rf.ea9dd31e534a897ea4f3fb0a788be946.jpg","araffe turtle hatch on the beach with its head in the sand"
"306_jpg.rf.14a054e4d0d19979364a1b81f3f21465.jpg","A turtle is spotted in the ocean with a nearby fish."
"img-001871_jpg.rf.4cd2cd39fdc11ba6f02fb52d5c8cb0a0.jpg","A turtle floats in a pool near a plastic container."
"Image_1456.jpg","A turtle is placed on the beach's ground."
"img-001736_jpg.rf.39a292f08e8875be1258d1ee76e28444.jpg","Two turtles swim side by side in the water."
"Image_945.jpg","A turtle swims alongside a fish in a coral reef."
"129_jpg.rf.3a0b0d3d3b26de3390c5b8681f30028b.jpg","A small turtle is spotted in the ocean close to the land."
"Image_1330.jpg","A sea turtle coexists with scuba divers in the ocean."
"Image_1867.jpg","A turtle coexists with a ball aloft over the ocean."
"Image_574.jpg","A turtle swims beneath the sun's gentle rays."
"71_jpg.rf.b092db0239b97b9216496cd97f7002d4.jpg","The turtle moves through its aquatic surroundings."
"img-001907_jpg.rf.a0f773c9f801baf5e68bfa8b623b70d9.jpg","A turtle breaks the surface of the water."
"Image_212.jpg","There's a turtle in the nearby water."
"img-001086_jpg.rf.482cfff9a8895e9d8f975d61ba36af04.jpg","Numerous tiny turtles are on the shore adjacent to the sea."
"img-001970_jpg.rf.f4490861092374e27afb0f3349fa74f7.jpg","there are two black sharks swimming in the water near a man"
"Image_206.jpg","A turtle is visible in the ocean with a clear blue sky above."
"Image_560.jpg","A turtle has come to rest on the beach's sand."
"img-001544_jpg.rf.0b9002b73be13a568fe59b16543e4d79.jpg","there is a turtle swimming in a blue tank with a blue background"
"Image_1873.jpg","A turtle is submerged with its snout visible."
"Image_548.JPG","A turtle's head is visible while it is underwater."
"img-001655_jpg.rf.df57727e924282fb1f833f3c3df6c7de.jpg","A turtle is submerged in a pool with rising water droplets."
"Image_1683.jpg","A turtle emerges while gliding through the ocean."
"951_jpg.rf.33caf3fdbac80a56b625d7bdf67098da.jpg","A turtle swims along the water's surface."
"img-000219_jpg.rf.4a0c4706fbd9cba7515fca7aada28e43.jpg","A turtle is submerged, in motion."
"img-001299_jpg.rf.cd2ee602c2ec0f1ecfac67ff27fd0b0f.jpg","The turtle's head is visible above the water while its body remains underwater."
"img-000704_jpg.rf.4a8ee049f9e140bb389725de553b3351.jpg","Three turtles are resting near the coastline."
"img-000539_jpg.rf.b419104787756f2310a274deff233f6a.jpg","A turtle is resting on the beach of the lake."
"366_jpg.rf.697b69eefd3c0a59b106f988068e3f75.jpg","A turtle is seen swimming near a beach."
"img-001979_jpg.rf.be7e2f124f4e2bc881b241adbacc6fee.jpg","araffe turtle laying on the beach with a plastic bag on its back"
"img-000139_jpg.rf.1c62963ac804494c7c872308c8fc66a7.jpg","there are two turtles laying on the rocks by the water"
"img-000532_jpg.rf.383e7b429123bb3d7c780278f79cfd50.jpg","three men are looking at a turtle on the beach"
"img-000941_jpg.rf.b64e8f38cc554a1bd0fd77795195e6f7.jpg","A turtle lies on the shore adjacent to the sea."
"img-001563_jpg.rf.ce077336312fdae4c0b842c917cab727.jpg","a close up of a turtle on a dirty floor with a brown background"
"img-001733_jpg.rf.c1abd5eba1547f1b7261a504f4820213.jpg","The turtle remains still on the ground."
"Image_1668.jpg","The turtle moves smoothly across the water's surface._TO_CHECK"
"598_jpg.rf.e050aba9b0390aa926ad6644d469c3d5.jpg","A tall land animal and a slow-moving sea creature live together in the sea."
"img-000446_jpg.rf.ddc7eb8e8de6f51425d5b16507c1eb29.jpg","A turtle is accompanied by a fish it has caught in its jaws."
"25_jpg.rf.e1d8384046e424027f0eb00b111b706d.jpg","A turtle traverses the water's surface with ease."
"Image_1640.jpg","A turtle rests on the beach, with the sea behind it."
"Image_1898.jpg","A turtle is swimming in the water at present."
"237_jpg.rf.20aeb20a2dba0d3d1c9f265e501848ea.jpg","A turtle is swimming in the ocean with aquatic plants."
"img-000662_jpg.rf.c1ec8533e332c757465121bc819e2685.jpg","several baby turtles are walking on the sand near the ocean"
"Image_1126.jpg","A turtle is now swimming in the ocean."
"Image_1132.jpg","A turtle is accompanied by a fish in the ocean."
"670_jpg.rf.10a1dc6d96adbdc68db4d45e60aef281.jpg","A turtle glides through the crystal clear sea."
"img-002049_jpg.rf.3b6bee5a50bcfaa23b78d9539f2411d1.jpg","there is a turtle that is being held by a person"
"img-001996_jpg.rf.9fdfbdcc7d677f2162d19b9fd1dd4d6a.jpg","there are two people standing on the beach with a turtle"
"Image_1654.jpg","A green sea turtle navigates coral reefs and sponge habitats."
"484_jpg.rf.aa0e695ea117f25b38cae77b07072533.jpg","A tall giraffe swims alongside a slow-moving turtle."
"77_jpg.rf.5acc318b29b61efeac5a62a8dfcef6de.jpg","A turtle is using a camera as it swims through the ocean."
"272_jpg.rf.60d9e0b48e875927b0367bace1f04e66.jpg","A turtle is photographed in a close-up while swimming in the sea."
"youtube-13_jpg.rf.455e7b51a77770b7b6aad668f75e06f9.jpg","The turtle glides through the sea."
"884_jpg.rf.70f7f570bd62c4ff3ccd9adc9da0ca2d.jpg","A turtle is spotted paddling in the adjacent sea."
"Image_1913.jpg","A turtle is visible in the ocean as sunlight filters through the water."
"Image_400.jpg","A turtle's head sticks out of the water while the rest of its body is underwater."
"Image_366.jpg","A turtle glides through the coral-filled ocean."
"Image_1278.png","The turtle breaks through the water's surface, exposing its head."
"img-001566_jpg.rf.4e5924fd27f30db67fe33e01d7c74627.jpg","a close up of a turtle on a sandy beach with a black background"
"img-001955_jpg.rf.88611f8258697f76610bd442f9ab32d6.jpg","there is a turtle that is laying on the sand with a red object in its mouth"
"img-000157_jpg.rf.67a1f23c18dd0fdedd393a67adabea66.jpg","A turtle is resting on the ground with its shell."
"187_jpg.rf.9f4edf92a20273fd9b469507d8b5a81c.jpg","A tiny turtle swims effortlessly through the ocean's transparent water."
"Image_372.jpg","A turtle glides through ocean waters alongside blue hues and rocky formations."
"img-000351_jpg.rf.a4dae0b07160092cad7e14c348ac02be.jpg","a lone turtle laying on the beach at sunset"
"Image_414.jpg","A turtle glides through the coral-filled sea."
"img-000702_jpg.rf.407ca2489a0ea0f53aa1845d9dafb098.jpg","two baby turtles are laying on the sand near each other"
"461_jpg.rf.a20a2f80b1e954aec9eb2a27c71208c4.jpg","A large turtle glides through the nearby ocean waters."
"img-000976_jpg.rf.a1be7f9c44df68d8130beb1c7cec05bc.jpg","A turtle rests on the shore with its head submerged."
