image_path,caption
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000074638.jpg,A television and a couch in a room.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000365177.jpg,A bus driving under an overpass next to buildings.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000486388.jpg,A stop signs stands at a cross walk on a street.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000361258.jpg,The beach is filled with blue tents and umbrellas.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000051746.jpg,The room is full of various kinds of books.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000291655.jpg,An arrangement of flowers in a clear glass canning jar haging on a wall.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000438628.jpg,A very cute black cat laying by a keyboard.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000118256.jpg,Several children holding teddy bears in a store.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000087141.jpg,The white teddy bear sits atop a leather upholstered chair.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000112626.jpg,a metallic suit case in front of a couch
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000287328.jpg,Two small dogs lounge on a dirty bed. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000422877.jpg,People walking at night in the brightly lit city street.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000359270.jpg,A man in a suit holds two lit incense sticks at a ceremony.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000374545.jpg,A flag is flying in a green grassy area.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000051025.jpg,A refrigerator that has been sealed shut on a city sidewalk.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000145831.jpg,A young man riding through the air on top of a skateboard.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000562289.jpg,A cat sitting behind a white toilet next to a rug.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000037846.jpg,Smiling lady in red ski jacket and wearing skies posing for a photo.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000340218.jpg,The eating competitor is intently devouring his food.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000044294.jpg,brown cabinets in a kitchen with black appliances 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000442824.jpg,A bedroom with a chandelier and golden curtains
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000420059.jpg,A silver suitcase on a wood floor with a pair of black and white shoes next to it.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000028239.jpg,A dollhouse kitchen is decorated with bright colors. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000252216.jpg,Some animals that are standing in the grass together.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000101588.jpg,a clock that is on the outside of a building
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000498942.jpg,a beautiful blue bird with a topknot that looks like a peacock
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000012639.jpg,A little boy holding a bat standing at home plate.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000134596.jpg,an image of a person doing a hand stand
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000259986.jpg,some dolls are set in a display case with tags
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000558976.jpg,A clock reads 4:55 in roman numeral style.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000281008.jpg,A man surfboards skilfully over a large wave. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000267521.jpg,A line of planes parked outside of an airport.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000285844.jpg,Tennis player in red shirt and white shorts serves ball.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000312078.jpg,A man that is on a surfboard in the water.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000093089.jpg,A man holding a white umbrella over another white umbrella.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000430054.jpg,A young boy jumping on top of his skate board.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000028646.jpg,a train near a platform and people walking
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000279437.jpg,The interior of a room with a bed near a window.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000389256.jpg,A woman wearing a tiara cutting a cake while two men sit behind her.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000250344.jpg,Two college women sit on the couch in their dorm.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000063595.jpg,Male tennis player throws tennis ball up to serve it.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000203835.jpg,A table holding two bowls of food that include strawberries and salad.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000189820.jpg,a desk in a room next to a couple of windows
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000159561.jpg,a clear window with several books on display 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000103558.jpg,Two men are standing in the living room and holding wii remotes.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000116202.jpg,A group of men riding up the side of a skateboard ramp.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000255934.jpg,a big elephant walks along a young child elephant 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000061953.jpg,A group of skiers going down a snow covered hill next to the ski lift.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000106617.jpg,A man and woman eating slices of pizza at a pizzaria
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000232173.jpg,"A pair of green, yellow and orange skis sit next to a pair of green ski boots."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000218996.jpg,"A grilled meat, lettuce, and tomato sandwich on a cutting board."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000158950.jpg,A train passes by on a train track through the countryside
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000190218.jpg,Great elephant sitting on the ground with a person on it. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000365540.jpg,A statue standing in the middle of a pond holding an umbrella.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000401124.jpg,an empty park bench covered with snow in a wooded area
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000254161.jpg,A person is flying a kite in the city.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000261793.jpg,A woman playing tennis standing in a ready stance
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000541562.jpg,"a table on which sits a plate of breakfast, and a glass of orange juice"
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000327225.jpg,A large black train engine sitting next to a brick building.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000119476.jpg,A man in a suit and tie standing in front of a power point slide. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000214367.jpg,"By the window outside is a apple tree, where the apples are ready to be picked. "
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000056002.jpg,"A man standing in the middle of the room, with clutter all around."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000107087.jpg,A black cat looking out the windshield of a car.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000490441.jpg,A man and a young girl playing Wii
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000442106.jpg,A pot sitting on top of a stove filled with vegetables.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000321578.jpg,the back end of a cow at a feeding station
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000575643.jpg,A zebra is standing near a bare tree alone.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000469119.jpg,A little boy standing on the steps of a bus.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000246629.jpg,A woman standing next to some bananas on a street.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000174425.jpg,Dirty plates with leftover food on a table.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000243946.jpg,A beach full of people and kite flyers.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000293133.jpg,A young girl blow drying the head of a young boy
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000365766.jpg,"A kitchen area with a stove, sink and microwave."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000318471.jpg,A street sign marking the intersection of Roberts and Cedar Streets
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000226069.jpg,A pink cellphone and white palm pilot on a table.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000342765.jpg,The man and the woman are looking at the food in the fridge.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000492363.jpg,You don't find many cake shops any more.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000498547.jpg,An older industrial kitchen with many pots and pans.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000137004.jpg,Baskets of oranges and a basket of pears.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000573181.jpg,a cat on a couch near a window 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000155216.jpg,A stoplight on yellow during a snowy day.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000242103.jpg,A bento box with rice and vegetables is shown with chopsticks.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000269866.jpg,a microwave oven sits on top of a granite counter 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000388654.jpg,A man that is standing on a dirt mound.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000562614.jpg,"Children wearing team uniforms, playing soccer in a grassy field."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000420234.jpg,A catcher kneels as a batter prepares for a pitch.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000092051.jpg,A bathroom with a white toilet sitting under a window.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000159790.jpg,A skateboarder is balancing on a short half pipe.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000170630.jpg,A woman in her house with a bowl. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000446902.jpg,A boy holding a kite on a beach near the ocean.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000533855.jpg,A white frosted donut with sprinkles and a jump rope with leather roping next to it.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000147866.jpg,A parking meter next to a parked car.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000410880.jpg,A stuffed bear is sitting outside an eatery.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000230262.jpg,A cow eating grass inches from a paved road.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000470313.jpg,A woman takes a picture in front of the mirror.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000121442.jpg,Two little girls sitting at a table are eating donuts.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000459050.jpg,A typical family room with a coffee table and two couches.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000293072.jpg,A young boy and girl look at a colorful birthday cake.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000504439.jpg,Two zebras that are facing different directions in an enclosure.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000028998.jpg,a small boy in a red shirt is holding a donut
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000290221.jpg,A snowboarder using a sail to snowboard in the snow
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000374111.jpg,A plate of chips and a plate of chips and a burger with a saltshaker nearby.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000065942.jpg,A train is sitting on the tracks at a train station.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000361687.jpg,A small hand reaching toward the camera through some white bars
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000411438.jpg,A beautiful woman holding a tennis racquet while wearing a short skirt.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000410849.jpg,an image of an old luggage set with the city of paris
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000527994.jpg,Two beds in a small room with building showing in the window.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000503595.jpg,Meat and broccoli are sitting on a plate.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000064015.jpg,A boy carrying two skateboards crosses the street.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000305268.jpg,Two people playing tennis on a tennis court. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000096755.jpg,A table that has several plates of food on it.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000464732.jpg,a comptuer mouse on a mousepad next to a keyboard
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000260994.jpg,A chef is holding a hot dog in a container.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000550405.jpg,The laptop and the plant are the only items on the homemade dining table.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000365663.jpg,A man skating a ramp at a competition.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000415048.jpg,The room has a leather couch and two chairs.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000194352.jpg,A young bear is standing on it's hind legs.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000094012.jpg,A man hitting a tennis ball with his racket. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000310200.jpg,A piece of food sits on the plate on the table.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000143217.jpg,A yellow and blue train traveling along tracks.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000170178.jpg,The men are in the kitchen preparing the meal.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000151589.jpg,A blue surfboard is lying in the sand and the ocean is in the background
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000192616.jpg,A living room scene with a couch and chairs.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000506540.jpg,The tall adult giraffe is standing by itself. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000460307.jpg,"A group of people gathered together, three of which are sitting on horses."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000541627.jpg,The runway has a few airplanes on it.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000574063.jpg,A person in a mirror in a room.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000045596.jpg,A view A large metal structure near the side of a building
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000348015.jpg,"Cars, pedestrians and a motorcycle by a large building."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000088983.jpg,The Sony remote is aimed at the television.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000140691.jpg,A herd of giraffe standing on top of a lush green field.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000108353.jpg,Yellow bird staring off in distance on tree branch
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000443688.jpg,The woman and the soldiers each cut into cakes.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000339965.jpg,A bunch of kids that are sitting in front of a cake.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000542183.jpg,A motorcycle and rider pausing at a traffic light.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000479950.jpg,"A conference table full of people working on computers, with stacks of paper covering the table."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000543497.jpg,A cat staring out a window at a bird.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000057548.jpg,"Two sheep with black and white faces, are on a field."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000034749.jpg,A truck hauling a large load to a job site on a winding mountain road.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000511844.jpg,A man carrying a large US flag on a horse riding down a town street
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000294297.jpg,There are bowls with shrimp and broccoli in them.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000269344.jpg,A medium sized dog jumping into the air to catch a toy.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000257656.jpg,a male in a black suit jacket and a tie
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000507533.jpg,A banana tree is surrounded by other trees. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000409856.jpg,Black train arriving down the tracks at its station.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000136077.jpg,Zebras grazing in the tall grass of a light woodland.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000032362.jpg,two men standing and pointing devices at a tv set
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000190307.jpg,The young woman is riding the dolphin in the water.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000424192.jpg,a building with a bunch of dirty walls 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000520524.jpg,A bicycle and motorcycle are parked on a sidewalk.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000142941.jpg,A bird with his head stuck upside down in a top.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000570643.jpg,A woman cutting up a salad with a knife on a table.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000528956.jpg,A bedroom with a lamp and television on
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000134870.jpg,a couple of people walk on a side walk passing a man in a suit 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000417115.jpg,A man in a suit walking through a cross walk on a street filled with traffic. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000279879.jpg,An African American tennis player preparing to serve a ball.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000183528.jpg,"A bathroom has a fancy light on the floor, as well as red and white walls "
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000079689.jpg,A partial view of a toilet and sink in a bathroom.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000058329.jpg,A bathroom that is empty and not in use.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000196798.jpg,a herd of circus elephants walking down a road behind a car
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000260221.jpg,An elderly man standing and holding a video game controller.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000477689.jpg,A photo of a women smiling posing for a picture.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000553931.jpg,Assorted donuts are arranged in a glass display.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000400453.jpg,The woman with a sandwich on her plate is drinking from a wine glass. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000109894.jpg,A clock mounted next to a sidewalk in front of a store.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000058364.jpg,A man standing in a stone based kitchen at a table.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000389197.jpg,A boy rides a body board in a wave machine
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000505333.jpg,A small white bird standing on a beach while pecking at the water.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000389969.jpg,A large orange and white cat sitting in a field.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000427118.jpg,Two skiers kneel down in the snow next to a sign. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000200116.jpg,A kitchen table with chairs are depicted next to a kitchen.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000226419.jpg,A random plane in the sky flying alone
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000001000.jpg,A group of kids posing for a picture on a tennis court.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000218997.jpg,A small boy sits on the ground playing with a baseball at a baseball field
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000453584.jpg,A sidewalk scene with focus on a red bench.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000263586.jpg,A young girl holding a tennis racket on the court.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000516805.jpg,A table full of items and on a sunny day. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000003342.jpg,A train that is sitting on train tracks.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000180982.jpg,Several railroad tracks that have trains on them.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000432309.jpg,A very nice looking motorcycle parked by the water.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000288769.jpg, many tables arranged outside at the shop
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000526126.jpg,A young skateboarder attempts to complete a trick.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000376450.jpg,A cluttered restaurant has a boy at a table with a phone.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000167479.jpg,A zebra is in the tall grass behind a giraffe
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000463406.jpg,The car is travelling beside the truck hauling a load of hay.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000502737.jpg,A person holds an oddly shaped cookie in front of the camera.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000383223.jpg,Some baseball players are watching a game being played.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000077400.jpg,Adolescent standing in the living room in a tuxedo. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000340305.jpg,a pair of elephants with their trunks entwined
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000235124.jpg,A leaf covered field next to a platform with an umbrella.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000466079.jpg,Pair of gray shoes displayed on white sheeted area.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000069213.jpg,Two men are dressed in blazers and hats in a rural village area.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000066508.jpg,"A city street with a storm drain, fire hydrant, and manhole cover."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000034167.jpg,A kid in a field playing with a kite way too close to power lines.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000426635.jpg,"A human a doing something right now that is full.
"
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000182825.jpg,a red and white train and lots of yellow cranes and wires
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000252300.jpg,A group of children playing soccer on a field
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000367622.jpg,A woman on a surfboard in the water.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000296731.jpg,A group of people flying over the top of a snow covered ski slope.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000246782.jpg,A group of boys playing soccer on the beach.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000203669.jpg,A man throwing a frisbee in a park 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000528729.jpg,A man crossing the street with a bike while talking on a mobile phone.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000202797.jpg,A woodworking project in the middle of a kitchen.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000244411.jpg,Black cows standing in the grass of a pasture.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000523033.jpg,A group of surfers in an ocean on their surfboards. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000305437.jpg,A teenaged girl at a booth at an educational fair 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000545385.jpg,A bowl with a piece of cake in it next to a spoon.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000363666.jpg,Three men sitting at a table eating breakfast. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000070048.jpg,The tray has a sandwich and two bowls near a beverage. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000475466.jpg,A gentleman walking around the edge of a pool as a bus goes by.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000463901.jpg,A person sitting beside a lake holding a bright blue umbrella.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000538586.jpg,A black cat sits on a small pink laptop next to a DVD.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000260238.jpg,A man driving a motorcycle down a street with a  woman on back of it.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000474347.jpg,There is an elephant at the end of a trail of vegetation.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000010844.jpg,A kitchen filled with lots of counter top space.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000315948.jpg,"Black and white photograph of an old bathroom with a sink, toilet and tub"
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000195955.jpg,A group of children look entertained as they travel.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000108408.jpg,A storage room full of various old suitcases.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000007961.jpg,A person holds a beverage and a chili dog.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000133527.jpg,there is a person holding a big sandwich in there hand
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000486788.jpg,A light fixture made from baseball bats and balls.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000565012.jpg,a digitally manipulated image of cars on a highway at night in the city
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000168334.jpg,Two men on opposing teams playing Frisbee with others looking on.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000520956.jpg,A massive building with a clock at the very top.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000087481.jpg,A fire hydrant is sitting on the sidewalk in the snow.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000277865.jpg,A bathroom with a view of a river
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000225617.jpg,A cleaned up bedroom with the lights on. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000130613.jpg,Three fish and vegetables on a silver tray.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000575719.jpg,A woman near a lake holding a frisbee with her thumbs. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000070351.jpg,Candy shaped like teeth and toothbrushes sit on the empty package.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000461092.jpg,A grey brick building with snow outside. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000164135.jpg,A young man riding a skateboard down a curvy sidewalk.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000225184.jpg,A dog herding a group of sheep in a meadow
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000544644.jpg,A path that has been shoveled in deep snow
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000492132.jpg,People walking in a museum with a airplane hanging from the celing.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000279927.jpg,"The beach is filled with people, whom are expecting someone."
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000106216.jpg,Two people riding in a horse drawn carriage.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000022861.jpg,A pizza is shown on a platter with a serving knife.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000202926.jpg,Flock of birds sitting on the shoreline at a beach. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000062878.jpg,A baseball player in uniform holding a baseball bat.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000355247.jpg,A woman hitting a volleyball on a beach court.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000379605.jpg,A white biplane on water next to dock and building.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000172439.jpg,A group of bikers riding down the middle of a street.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000256197.jpg,"A bunch of cheese, breads, and meats on plates. "
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000436111.jpg,A all white bath room with dirt all over the floor . 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000484587.jpg,Shot of a bathroom with a toilet in the center of the image and cat cage next to it.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000210804.jpg,A large boat sails down a river in a city.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000527248.jpg,The building has a clock displayed on the front of it. 
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000066798.jpg,A tall zebra standing in a lush green field.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000208867.jpg,There is only  one boat sailing in the water.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000091667.jpg,Two military aircraft make a steep turn while releasing colored smoke.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000250592.jpg,A man is getting off the yacht that had come in to dock.   
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000357943.jpg,A sheep dog is herding three lambs across a field.
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000281072.jpg,A young man on a skateboard at a skate park
/projects/data/turtle-full-v2/COCO/COCO_val2014_000000032648.jpg,A transit bus pulling into a camp ground area.
